gene_name,egg_seed_ortholog,egg_evalue,egg_score,eggNOG_OGs,egg_max_annot_lvl,egg_COG_category,egg_Description,egg_Preferred_name,egg_GOs,egg_EC,egg_KEGG_ko,egg_KEGG_Pathway,egg_KEGG_Module,egg_KEGG_Reaction,egg_KEGG_rclass,egg_BRITE,egg_KEGG_TC,egg_CAZy,egg_BiGG_Reaction,egg_PFAMs,KO_pass,KO,KO_thrshld,KO_score,KO_E-value,KO_definition,deepsig_feature,deepsig_start,deepsig_end,deepsig_sp_score,deepsig_sp_evidence,Length,species_name,is_tick,KO_high_score
Dermacentor-variabilis_GGQS01017142.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K19625;K24455;K26544;K18038;K19996,236.5;229.97;167.27;375.87;152.07,104.7;66.1;56.8;44.4;25.3,4.7000000000000004e-30;3.1e-18;1.9e-15;8.9e-12;7.6e-06,retinaldehyde-binding protein 1;alpha-tocopherol transfer protein;phosphatidylinositol/phosphatidylcholine transfer protein;tyrosine-protein phosphatase non-receptor type 9 [EC:3.1.3.48];phosphatidylinositol transfer protein SFH5,Signal peptide,1,26,0.96,evidence=ECO:0000256,148,Dermacentor-variabilis,yes,104.7
Dermacentor-variabilis_GGQS01017157.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K04884,758.9,12.5,0.056,"potassium voltage-gated channel Shaker-related subfamily A, beta member 3",Signal peptide,1,19,1.0,evidence=ECO:0000256,220,Dermacentor-variabilis,yes,12.5
Dermacentor-variabilis_GGQS01017210.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K23340;K08992;K24834;K13844;K20265,64.77;33.43;250.9;567.83;198.8,23.4;21.7;20.0;19.7;17.5,3e-05;0.00021;0.00032;0.00027;0.0011,transmembrane and ubiquitin-like domain-containing protein;lipopolysaccharide assembly protein A;glioma pathogenesis-related protein 1;merozoite surface protein 8;glutamate:GABA antiporter,Signal peptide,1,20,0.91,evidence=ECO:0000256,133,Dermacentor-variabilis,yes,23.4
Dermacentor-variabilis_GGQS01017212.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K24834;K23340;K08992;K03945;K16678,250.9;64.77;33.43;29.73;138.7,28.6;22.4;20.4;18.9;18.8,8e-07;5.7e-05;0.00053;0.001;0.00079,glioma pathogenesis-related protein 1;transmembrane and ubiquitin-like domain-containing protein;lipopolysaccharide assembly protein A;NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 1;eiger,Signal peptide,1,20,0.91,evidence=ECO:0000256,117,Dermacentor-variabilis,yes,28.6
Dermacentor-variabilis_GGQS01017318.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan,K14460;K25493;K02165;K24191,48.53;96.4;59.4;46.63,41.0;34.0;28.2;24.1,1.5e-10;1.9e-08;1.3e-06;2.9e-05,colipase;dickkopf 3;dickkopf 1/2/4;prokineticin,Signal peptide,1,20,1.0,evidence=ECO:0000256,137,Dermacentor-variabilis,yes,41.0
Dermacentor-variabilis_GGQS01017451.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,34,0.83,evidence=ECO:0000256,245,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01017477.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K20781,173.1,10.8,0.15,peptidyl serine alpha-galactosyltransferase [EC:2.4.1.-],Signal peptide,1,27,0.79,evidence=ECO:0000256,115,Dermacentor-variabilis,yes,10.8
Dermacentor-variabilis_GGQS01017512.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,1.0,evidence=ECO:0000256,143,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01017523.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,0.99,evidence=ECO:0000256,109,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01017727.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,28,0.92,evidence=ECO:0000256,166,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01017772.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K25589,425.27,12.5,0.064,inosine/uridine nucleosidase [EC:3.2.2.2 3.2.2.3],Signal peptide,1,19,1.0,evidence=ECO:0000256,204,Dermacentor-variabilis,yes,12.5
Dermacentor-variabilis_GGQS01017844.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K23487;K03112;K23958;K19262;K11913,506.47;153.17;615.23;178.57;348.53,13.6;12.0;1.3;1.0;0.2,0.023;0.12;54.0;80.0;390.0,Ena/VASP-like protein;DamX protein;inverted formin-2;Mastadenovirus fiber protein;type VI secretion system protein,Signal peptide,1,23,0.98,evidence=ECO:0000256,339,Dermacentor-variabilis,yes,13.6
Dermacentor-variabilis_GGQS01017891.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K06501;K06817;K20630;K06568;K22023,266.77;169.07;279.43;225.27;1179.53,21.5;19.3;17.4;16.2;15.5,0.00012;0.00053;0.0012;0.0037;0.0012,CD68 antigen;podocalyxin-like;chimaerin;mucin-1;mucin-6/19,Signal peptide,1,21,1.0,evidence=ECO:0000256,281,Dermacentor-variabilis,yes,21.5
Dermacentor-variabilis_GGQS01017897.1.p3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,34,0.86,evidence=ECO:0000256,152,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01018033.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,23,0.97,evidence=ECO:0000256,195,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01018038.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K08758;K11360;K07344;K13982;K13184,54.13;345.5;80.77;715.97;1038.67,14.5;8.6;1.8;1.4;0.9,0.027;0.32;110.0;97.0;66.0,apolipoprotein A-II;transcriptional activator SPT8;type IV secretion system protein TrbL;probable ATP-dependent RNA helicase DDX4 [EC:3.6.4.13];ATP-dependent RNA helicase A [EC:3.6.4.13],Signal peptide,1,31,0.81,evidence=ECO:0000256,182,Dermacentor-variabilis,yes,14.5
Dermacentor-variabilis_GGQS01018039.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,21,0.98,evidence=ECO:0000256,330,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01018107.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,17,0.79,evidence=ECO:0000256,155,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01018108.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,17,0.79,evidence=ECO:0000256,119,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01018255.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K17282,113.27,9.7,0.39,kappa-casein,Signal peptide,1,26,1.0,evidence=ECO:0000256,185,Dermacentor-variabilis,yes,9.7
Dermacentor-variabilis_GGQS01018412.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,18,1.0,evidence=ECO:0000256,104,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01018524.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K20799,263.23,10.7,0.19,BRISC complex subunit Abro1,Signal peptide,1,20,0.98,evidence=ECO:0000256,102,Dermacentor-variabilis,yes,10.7
Dermacentor-variabilis_GGQS01018533.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,22,0.89,evidence=ECO:0000256,130,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01018548.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K02125,26.33,4.4,58.0,F-type H+-transporting ATPase subunit 8,Signal peptide,1,24,0.92,evidence=ECO:0000256,109,Dermacentor-variabilis,yes,4.4
Dermacentor-variabilis_GGQS01018712.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K01368,529.47,14.5,0.013,cathepsin S [EC:3.4.22.27],Signal peptide,1,27,0.97,evidence=ECO:0000256,106,Dermacentor-variabilis,yes,14.5
Dermacentor-variabilis_GGQS01018714.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K17580;K20249;K13120;K11131;K23922,158.67;171.7;42.77;265.0;356.67,15.7;12.8;9.1;9.0;7.8,0.0029;0.06;1.2;0.52;2.1,cancer susceptibility candidate protein 1;acyl homoserine lactone synthase [EC:2.3.1.184];protein FAM32A;H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-];EF-hand domain-containing family member D2,Signal peptide,1,23,0.99,evidence=ECO:0000256,145,Dermacentor-variabilis,yes,15.7
Dermacentor-variabilis_GGQS01018770.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan,K08238;K16678;K02438;K19164,302.1;138.7;1023.7;26.43,12.1;12.0;11.7;9.2,0.064;0.096;0.041;1.3,xyloglucan 6-xylosyltransferase [EC:2.4.2.39];eiger;glycogen debranching enzyme [EC:3.2.1.196];antitoxin CcdA,Signal peptide,1,18,1.0,evidence=ECO:0000256,140,Dermacentor-variabilis,yes,12.1
Dermacentor-variabilis_GGQS01018788.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,23,1.0,evidence=ECO:0000256,252,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01018926.1.p2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K17887;K17930;K17926;K17925;K24053,414.8;194.53;401.03;398.43;105.2,58.3;22.1;21.8;20.6;10.5,3.2e-16;4.1e-05;4.1e-05;9.6e-05;0.27,sorting nexin-25;sorting nexin-19;sorting nexin-14;sorting nexin-13;general receptor for phosphoinositides 1-associated scaffold protein,Signal peptide,1,28,0.89,evidence=ECO:0000256,108,Dermacentor-variabilis,yes,58.3
Dermacentor-variabilis_GGQS01019093.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,1.0,evidence=ECO:0000256,168,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01019094.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K14479;K14192;K25740;K13836;K06417,236.3;555.43;581.87;225.23;127.43,21.5;17.1;10.8;10.7;7.1,0.00016;0.0016;0.073;0.25;2.1,procyclin;clumping factor B;soluble scavenger receptor cysteine-rich domain-containing protein SSC5D;circumsporozoite protein;stage VI sporulation protein D,Signal peptide,1,21,1.0,evidence=ECO:0000256,313,Dermacentor-variabilis,yes,21.5
Dermacentor-variabilis_GGQS01019137.1.p2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K14388;K14386;K14385;K03307;K14392,393.77;863.9;831.07;341.53;429.2,84.3;76.2;47.2;25.5;14.2,6.8e-24;1.8e-21;1.1e-12;4.4e-06;0.012,"solute carrier family 5 (sodium-coupled monocarboxylate transporter), member 8/12;solute carrier family 5 (sodium-dependent multivitamin transporter), member 6;solute carrier family 5 (sodium/iodide cotransporter), member 5;solute:Na+ symporter, SSS family;sodium/pantothenate symporter",Signal peptide,1,22,0.95,evidence=ECO:0000256,160,Dermacentor-variabilis,yes,84.3
Dermacentor-variabilis_GGQS01019178.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K23958;K11238;K04512;K16688;K05740,615.23;784.73;700.13;1799.23;1519.7,9.4;8.2;3.0;2.9;1.8,0.19;0.37;16.0;17.0;37.0,inverted formin-2;cytokinesis protein;dishevelled associated activator of morphogenesis;diaphanous;diaphanous 1,Signal peptide,1,30,0.86,evidence=ECO:0000256,189,Dermacentor-variabilis,yes,9.4
Dermacentor-variabilis_GGQS01019180.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K23344;K22485;K15157;K19816;K17583,79.87;177.6;102.63;118.83;216.97,22.8;19.5;15.8;12.9;12.1,3.6e-05;0.0003;0.0041;0.034;0.044,DDRGK domain-containing protein 1;protein TBF1;mediator of RNA polymerase II transcription subunit 15;transcription activator MSS11;nucleolar MIF4G domain-containing protein 1,Signal peptide,1,29,0.83,evidence=ECO:0000256,437,Dermacentor-variabilis,yes,22.8
Dermacentor-variabilis_GGQS01019255.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,0.96,evidence=ECO:0000256,138,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01019395.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,23,0.89,evidence=ECO:0000256,105,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01019574.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,18,1.0,evidence=ECO:0000256,127,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01019578.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,1.0,evidence=ECO:0000256,381,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01019676.1.p3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,30,0.76,evidence=ECO:0000256,102,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020112.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,22,1.0,evidence=ECO:0000256,233,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020223.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,26,1.0,evidence=ECO:0000256,137,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020366.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,21,0.94,evidence=ECO:0000256,208,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020392.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K01556,178.93,24.4,9.8e-06,kynureninase [EC:3.7.1.3],Signal peptide,1,20,0.99,evidence=ECO:0000256,101,Dermacentor-variabilis,yes,24.4
Dermacentor-variabilis_GGQS01020429.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,28,0.92,evidence=ECO:0000256,112,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020440.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,1.0,evidence=ECO:0000256,122,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020441.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,17,0.98,evidence=ECO:0000256,220,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020468.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,31,0.73,evidence=ECO:0000256,105,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020472.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K21162,208.93,13.4,0.016,enediyne biosynthesis protein E4,Signal peptide,1,24,0.96,evidence=ECO:0000256,184,Dermacentor-variabilis,yes,13.4
Dermacentor-variabilis_GGQS01020514.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K00431;K01332;K24362;K17342;K04012,1122.43;803.57;360.63;211.77;1070.2,32.6;30.8;30.7;30.2;29.6,2e-08;5.9e-08;8e-08;2.3e-07;1.3e-07,thyroid peroxidase [EC:1.11.1.8];complement component 2 [EC:3.4.21.43];inactive serine protease PAMR1;fibulin 7;complement receptor type 2,Signal peptide,1,24,1.0,evidence=ECO:0000256,918,Dermacentor-variabilis,yes,32.6
Dermacentor-variabilis_GGQS01020530.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,25,0.94,evidence=ECO:0000256,212,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020532.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,24,0.99,evidence=ECO:0000256,780,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020668.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,1.0,evidence=ECO:0000256,185,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020704.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K22853,None,13.4,0.026,CFA/I fimbrial subunit E,Signal peptide,1,24,0.93,evidence=ECO:0000256,143,Dermacentor-variabilis,yes,13.4
Dermacentor-variabilis_GGQS01020728.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K22338,460.8,14.0,0.02,"formate dehydrogenase (NAD+, ferredoxin) subunit A [EC:1.17.1.11]",Signal peptide,1,20,0.86,evidence=ECO:0000256,115,Dermacentor-variabilis,yes,14.0
Dermacentor-variabilis_GGQS01020739.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,0.94,evidence=ECO:0000256,213,Dermacentor-variabilis,yes,0.0
Dermacentor-variabilis_GGQS01020802.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K13836;K06817;K05038;K20133;K24400,225.23;169.07;979.4;422.37;946.73,5.3;3.6;2.8;1.3;0.8,11.0;30.0;24.0;120.0;36.0,"circumsporozoite protein;podocalyxin-like;solute carrier family 6 (neurotransmitter transporter, glycine) member 5/9;USP6 N-terminal-like protein;matrix remodeling-associated protein 5",Signal peptide,1,25,1.0,evidence=ECO:0000256,308,Dermacentor-variabilis,yes,5.3
Dermacentor-variabilis_GGQS01020814.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K06467,250.97,16.4,0.0024,CD22 antigen,Signal peptide,1,19,0.99,evidence=ECO:0000256,192,Dermacentor-variabilis,yes,16.4
